Status;Distance Macro;Distance Micro;Magnitude Macro;Magnitude Micro;
2;0;398;0;1489;
2;0;395;0;1809;
2;0;395;0;1390;
2;0;396;0;2787;
2;0;396;0;1325;
2;0;396;0;862;
2;0;392;0;893;
2;0;394;0;1090;
2;0;395;0;2897;
2;0;394;0;1267;
2;0;397;0;1873;
2;0;399;0;715;
2;0;401;0;1392;
2;0;403;0;2975;
2;0;402;0;3790;
2;0;402;0;911;
2;0;398;0;894;
2;0;398;0;3727;
2;0;397;0;3615;
2;0;397;0;2115;
2;0;393;0;1683;
2;0;389;0;1332;
2;0;385;0;731;
2;0;390;0;1451;
2;0;391;0;978;
2;0;388;0;1299;
2;0;388;0;2269;
2;0;388;0;1735;
2;0;386;0;639;
2;0;389;0;1135;
2;0;396;0;1689;
2;0;399;0;1582;
2;0;400;0;3297;
2;0;407;0;3202;
2;0;410;0;2704;
2;0;410;0;1624;
2;0;410;0;1546;
2;0;403;0;1718;
2;0;403;0;1341;
2;0;401;0;1147;
